STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_SE_ESSA,RIGA airport - STOCKHOLM/ARLANDA airport,2019,,260414,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_TR_LTAI,RIGA airport - ANTALYA (MIL-CIV) airport,2019,,118763,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_TR_LTFM,RIGA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,2019,,76073,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_UA_UKBB,RIGA airport - KYIV/BORYSPIL airport,2019,,229409,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_UK_EGCC,RIGA airport - MANCHESTER airport,2019,,51013,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_UK_EGCN,RIGA airport - DONCASTER SHEFFIELD airport,2019,,42369,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_UK_EGGW,RIGA airport - LONDON LUTON airport,2019,,197433,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_UK_EGKK,RIGA airport - LONDON GATWICK airport,2019,,145522,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_UK_EGNX,RIGA airport - EAST MIDLANDS airport,2019,,57844,,,,,
dataflow,ESTAT:AVIA_PAR_LV(1.0),Air passenger transport routes between partner airports and main airports in Latvia,A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,LV_EVRA_UK_EGSS,RIGA airport - LONDON STANSTED airport,2019,,260653,,,,,
