STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_ES_LEBL,GENEVA airport - BARCELONA/EL PRAT airport,2019,,4517,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_ES_LEMD,GENEVA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,2019,,4025,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_ES_LEMG,GENEVA airport - MALAGA/COSTA DEL SOL airport,2019,,1133,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_ES_LEPA,GENEVA airport - PALMA DE MALLORCA airport,2019,,1233,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_ES_LEST,GENEVA airport - SANTIAGO airport,2019,,585,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FI_EFHK,GENEVA airport - HELSINKI/VANTAA airport,2019,,1140,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FR_LFBD,GENEVA airport - BORDEAUX-MERIGNAC airport,2019,,1334,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FR_LFBO,GENEVA airport - TOULOUSE/BLAGNAC airport,2019,,870,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FR_LFMN,GENEVA airport - NICE-COTE D'AZUR airport,2019,,2786,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FR_LFPG,GENEVA airport - PARIS-CHARLES DE GAULLE airport,2019,,6041,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FR_LFPO,GENEVA airport - PARIS-ORLY airport,2019,,2153,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FR_LFQQ,GENEVA airport - LILLE-LESQUIN airport,2019,,500,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_FR_LFRS,GENEVA airport - NANTES ATLANTIQUE airport,2019,,1301,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_HU_LHBP,GENEVA airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2019,,686,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_IE_EIDW,GENEVA airport - DUBLIN airport,2019,,1177,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_IL_LLBG,GENEVA airport - TEL-AVIV/BEN GURION airport,2019,,979,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_IT_LIBR,GENEVA airport - BRINDISI/CASALE airport,2019,,678,,,,,
dataflow,ESTAT:AVIA_PAR_CH(1.0),Air passenger transport routes between partner airports and main airports in Switzerland,A,Annual,FLIGHT,Flight,CAF_PAS,Commercial passenger air flights,CH_LSGG_IT_LICC,GENEVA airport - CATANIA/FONTANAROSSA airport,2019,,650,,,,,
